,ZTF_Name,Version,subject_ids,Ia,Ia-norm,Ia-91T,Ia-91bg,Ia-csm,Ia-02cx,Ia-03fg,Ib,Ib-norm,IIb,Ibn,Ic,Ic-norm,Ic-BL,Ic-SLSN,II,II-norm,IIn,NotSN,AGN,Gal,LBV,M-star,QSO,C-star,TDE,NoMatch,rlap,z
490,ZTF18aavjcpf,ZTF18aavjcpf_20180617_Keck1_v1.ascii,53624040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,16.23,0.1683
491,ZTF18aavjcpf,ZTF18aavjcpf_20180717_P200_v1.ascii,53624041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,21,6,0,0,3,0,0,0,19.72,0.1688
492,ZTF18aavjnfx,ZTF18aavjnfx_20180524_P60_v1.ascii,53624042,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36,0.0566
493,ZTF18aavjqvm,ZTF18aavjqvm_20190126_P200_v1.ascii,53624043,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20.37,0.0274
494,ZTF18aavniyw,ZTF18aavniyw_20180611_P60_v1.ascii,53624044,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73,0.0531
495,ZTF18aavnvmp,ZTF18aavnvmp_20180530_P60_v1.ascii,53624045,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,0.0638
496,ZTF18aavnxar,ZTF18aavnxar_20180607_P60_v1.ascii,53624046,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,0.0813
497,ZTF18aavohdq,ZTF18aavohdq_20180612_P60_v1.ascii,53624047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,0,14.43,0.0892
498,ZTF18aavoyoq,ZTF18aavoyoq_20180920_P60_v1.ascii,53624048,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0.1117
499,ZTF18aavqdyq,ZTF18aavqdyq_20180609_P200_v1.ascii,53624049,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13.0,0.0503
500,ZTF18aavqdyq,ZTF18aavqdyq_20181012_Keck1_v1.ascii,53624050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19.23,0.0285
501,ZTF18aavrmcg,ZTF18aavrmcg_20180520_LT_v1.ascii,53624051,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5.41,0.5672
502,ZTF18aavrmcg,ZTF18aavrmcg_20180523_NOT_v1.ascii,53624052,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.5358
503,ZTF18aavrmcg,ZTF18aavrmcg_20180604_NOT_v1.ascii,53624053,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86,0.0591
504,ZTF18aavrmcg,ZTF18aavrmcg_20180613_NOT_v1.ascii,53624054,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.061
505,ZTF18aavrmcg,ZTF18aavrmcg_20180717_P200_v2.ascii,53624055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,5.77,1.0589
506,ZTF18aavrmcg,ZTF18aavrmcg_20181111_Keck1_v1.ascii,53624056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7.84,0.0785
507,ZTF18aavrmlf,ZTF18aavrmlf_20200212_P60_v1.ascii,53624057,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.28,0.1069
508,ZTF18aavrwhu,ZTF18aavrwhu_20180531_P60_v1.ascii,53624058,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43,0.064
509,ZTF18aavrwhu,ZTF18aavrwhu_20180612_LT_v1.ascii,53624059,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,0.0665
510,ZTF18aavrzxp,ZTF18aavrzxp_20180605_P60_v1.ascii,53624060,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76,0.0703
511,ZTF18aavrzxp,ZTF18aavrzxp_20201207_NOT_v1.ascii,63328750,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4.88,0.0718
512,ZTF18aavrzxp,ZTF18aavrzxp_20201207_NOT_v2.ascii,63328751,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6.6,0.0721
513,ZTF18aavsilo,ZTF18aavsilo_20200523_P60_v1.ascii,53624061,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41,0.6947
514,ZTF18aavskep,ZTF18aavskep_20180602_P60_v1.ascii,53624062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,20.95,0.0433
515,ZTF18aavskep,ZTF18aavskep_20180610_LT_v1.ascii,53624063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,0,14.33,0.0447
516,ZTF18aavskep,ZTF18aavskep_20190119_NOT_v1.ascii,53624064,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30.24,0.0456
517,ZTF18aavskyg,ZTF18aavskyg_20180607_P60_v1.ascii,53624065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,18.16,0.089
518,ZTF18aavtklk,ZTF18aavtklk_20180805_P60_v1.ascii,53624066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,11.15,0.1035
519,ZTF18aavtklk,ZTF18aavtklk_20180805_P60_v2.ascii,53624067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0,0,0,14.85,0.1039
520,ZTF18aavytfq,ZTF18aavytfq_20180912_P200_v2.ascii,53624068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,22.09,0.0257
521,ZTF18aawczad,ZTF18aawczad_20180609_P60_v1.ascii,53624069,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,0.0642
522,ZTF18aawdpnm,ZTF18aawdpnm_20180604_P60_v1.ascii,53624070,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,0.0953
523,ZTF18aawdpnm,ZTF18aawdpnm_20180605_P60_v1.ascii,53624071,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.06,0.0458
524,ZTF18aawjywv,ZTF18aawjywv_20180601_P60_v1.ascii,53624072,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27,0.0459
525,ZTF18aawmxdx,ZTF18aawmxdx_20181213_P60_v1.ascii,53624073,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,0.042
526,ZTF18aawmxdx,ZTF18aawmxdx_20181216_P60_v1.ascii,53624074,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16,0.0441
527,ZTF18aawpcel,ZTF18aawpcel_20180611_P60_v1.ascii,53624075,0,5,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15.93,0.1558
528,ZTF18aawpwlf,ZTF18aawpwlf_20200426_P60_v1.ascii,53624076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,6.88,0.0262
529,ZTF18aawpwlf,ZTF18aawpwlf_20200428_LT_v1.ascii,53624077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9.36,0.0233
530,ZTF18aawpwlf,ZTF18aawpwlf_20200507_P60_v1.ascii,53624078,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0.452
531,ZTF18aawpzwp,ZTF18aawpzwp_20180612_P200_v1.ascii,53624079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,10.58,0.043
532,ZTF18aawrmhl,ZTF18aawrmhl_20180624_P60_v1.ascii,53624080,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0.0529
533,ZTF18aawurud,ZTF18aawurud_20180719_P60_v1.ascii,53624081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,4.11,0.0514
534,ZTF18aawurud,ZTF18aawurud_20180726_P60_v1.ascii,53624082,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0.0503
535,ZTF18aawuzxa,ZTF18aawuzxa_20200505_P60_v1.ascii,53624083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,15.67,0.1578
536,ZTF18aawwazv,ZTF18aawwazv_20180912_P200_v2.ascii,53624084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8.3,0.0389
537,ZTF18aawwazv,ZTF18aawwazv_20180913_P200_v1.ascii,53624085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18.35,0.0432
538,ZTF18aawxlxf,ZTF18aawxlxf_20180608_P60_v1.ascii,53624086,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,0.0883
539,ZTF18aawyjjq,ZTF18aawyjjq_20180602_P60_v1.ascii,53624087,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0.3191
540,ZTF18aawyjjq,ZTF18aawyjjq_20180608_P200_v1.ascii,53624088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,12.39,0.0411
541,ZTF18aawyjjq,ZTF18aawyjjq_20180610_LT_v1.ascii,53624089,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4.78,0.0367
542,ZTF18aawznqy,ZTF18aawznqy_20210214_LT_v1.ascii,63328752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,16.67,0.0625
543,ZTF18aaxagxj,ZTF18aaxagxj_20191201_P60_v1.ascii,53624090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5.51,0.3139
544,ZTF18aaxavsk,ZTF18aaxavsk_20180602_P60_v1.ascii,53624091,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27,0.0813
545,ZTF18aaxcfbt,ZTF18aaxcfbt_20180703_P60_v1.ascii,53624092,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0.0686
546,ZTF18aaxcntm,ZTF18aaxcntm_20180601_P60_v1.ascii,53624093,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,0.0114
547,ZTF18aaxcntm,ZTF18aaxcntm_20180613_APO_v1.ascii,53624094,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.74,0.0274
548,ZTF18aaxcxih,ZTF18aaxcxih_20180605_P60_v1.ascii,53624095,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22,0.0724
549,ZTF18aaxdrjn,ZTF18aaxdrjn_20180603_LT_v1.ascii,53624096,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0.0278
550,ZTF18aaxiuyp,ZTF18aaxiuyp_20180609_P60_v1.ascii,53624097,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,0.037
551,ZTF18aaxiuyp,ZTF18aaxiuyp_20180612_APO_v1.ascii,53624098,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56,0.0379
552,ZTF18aaxiuyp,ZTF18aaxiuyp_20180712_Keck1_v1.ascii,53624099,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12.01,0.0298
553,ZTF18aaxjuwy,ZTF18aaxjuwy_20180615_P60_v1.ascii,53624100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,4,0,6.59,0.0799
554,ZTF18aaxkfos,ZTF18aaxkfos_20180610_P60_v1.ascii,53624101,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0.0764
555,ZTF18aaxkjmm,ZTF18aaxkjmm_20180619_P60_v1.ascii,53624102,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,0.064
556,ZTF18aaxkqgy,ZTF18aaxkqgy_20180601_P60_v1.ascii,53624103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3.62,0.4487
557,ZTF18aaxkqgy,ZTF18aaxkqgy_20180602_P60_v1.ascii,53624104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0.2978
558,ZTF18aaxmaxb,ZTF18aaxmaxb_20180612_P200_v1.ascii,53624105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,20.23,0.0482
559,ZTF18aaxmhvk,ZTF18aaxmhvk_20180614_P60_v1.ascii,53624106,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13,0.073
560,ZTF18aaxmixe,ZTF18aaxmixe_20180609_P60_v1.ascii,53624107,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58,0.0815
561,ZTF18aaxmixe,ZTF18aaxmixe_20180612_APO_v1.ascii,53624108,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,0.2549
562,ZTF18aaxnkos,ZTF18aaxnkos_20180608_P60_v1.ascii,53624109,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0.0769
563,ZTF18aaxnmdq,ZTF18aaxnmdq_20180612_P200_v1.ascii,53624110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,11.65,0.0444
564,ZTF18aaxnqjb,ZTF18aaxnqjb_20180608_P60_v1.ascii,53624111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,7.11,0.0534
565,ZTF18aaxnqjb,ZTF18aaxnqjb_20180618_LT_v1.ascii,53624112,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5.05,0.057
566,ZTF18aaxnqjb,ZTF18aaxnqjb_20180813_P200_v1.ascii,53624113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,9.47,0.0557
567,ZTF18aaxokeg,ZTF18aaxokeg_20190504_P60_v1.ascii,53624114,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.0299
568,ZTF18aaxokeg,ZTF18aaxokeg_20190604_P200_v1.ascii,53624115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,9.97,0.0331
569,ZTF18aaxokeg,ZTF18aaxokeg_20200826_P200_v1.ascii,63328753,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12.32,0.0356
570,ZTF18aaxopwa,ZTF18aaxopwa_20180613_Keck1_v1.ascii,53624116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,6.19,0.1607
571,ZTF18aaxqyki,ZTF18aaxqyki_20180608_P200_v1.ascii,53624117,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0.097
572,ZTF18aaxryfw,ZTF18aaxryfw_20190226_P60_v1.ascii,53624118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,21.98,0.061
573,ZTF18aaxsioa,ZTF18aaxsioa_20180608_P200_v1.ascii,53624119,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53,0.0334
574,ZTF18aaxtcdm,ZTF18aaxtcdm_20180615_P60_v1.ascii,53624120,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91,0.0748
575,ZTF18aaxvpsw,ZTF18aaxvpsw_20180613_P60_v1.ascii,53624121,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24,0.0945
576,ZTF18aaxwjmp,ZTF18aaxwjmp_20180618_P60_v1.ascii,53624122,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0816
577,ZTF18aaxwjmp,ZTF18aaxwjmp_20180620_P60_v1.ascii,53624123,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,0.0839
578,ZTF18aaxxewy,ZTF18aaxxewy_20180615_P60_v1.ascii,53624124,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0.081
579,ZTF18aaxxfah,ZTF18aaxxfah_20180608_P60_v1.ascii,53624125,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58,0.0586
580,ZTF18aaxxfgs,ZTF18aaxxfgs_20180611_P60_v1.ascii,53624126,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.74,0.0233
581,ZTF18aaxxfgs,ZTF18aaxxfgs_20180709_P60_v1.ascii,53624127,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,0,4.5,0.0233
582,ZTF18aaxxfgs,ZTF18aaxxfgs_20180713_P60_v1.ascii,53624128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,4.67,0.023
583,ZTF18aaxxfgs,ZTF18aaxxfgs_20180713_P60_v2.ascii,53624129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,5.31,0.026
584,ZTF18aaxxota,ZTF18aaxxota_20180609_P200_v1.ascii,53624130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,7.9,0.0349
585,ZTF18aaxxota,ZTF18aaxxota_20180616_P200_v2.ascii,53624131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12.31,0.0362
586,ZTF18aaxxota,ZTF18aaxxota_20180617_Keck1_v1.ascii,53624132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,26.66,0.037
587,ZTF18aaxxyhp,ZTF18aaxxyhp_20180606_P60_v1.ascii,53624133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,7.48,0.0198
588,ZTF18aaxxyhp,ZTF18aaxxyhp_20180616_P60_v1.ascii,53624134,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.95,0.03
589,ZTF18aaxzlmy,ZTF18aaxzlmy_20180621_P200_v2.ascii,53624135,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8.03,0.0246
590,ZTF18aaxzpyh,ZTF18aaxzpyh_20181110_P60_v1.ascii,53624136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,0,7.69,0.1099
591,ZTF18aaybfsd,ZTF18aaybfsd_20200212_LT_v1.ascii,53624137,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0.0402
592,ZTF18aaybfsd,ZTF18aaybfsd_20200212_LT_v2.ascii,53624138,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0.0387
593,ZTF18aaybtnt,ZTF18aaybtnt_20180904_P60_v1.ascii,53624139,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5.37,0.028
594,ZTF18aaydbyc,ZTF18aaydbyc_20180608_P60_v1.ascii,53624140,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0.0261
595,ZTF18aaydmkh,ZTF18aaydmkh_20180608_P200_v1.ascii,53624141,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41,0.0768
596,ZTF18aaygwqd,ZTF18aaygwqd_20180610_P60_v1.ascii,53624142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,10.88,0.0332
597,ZTF18aaygwqd,ZTF18aaygwqd_20180612_P200_v1.ascii,53624143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,9.47,0.0327
598,ZTF18aaygwqd,ZTF18aaygwqd_20181110_Keck1_v1.ascii,53624144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8.03,0.0361
599,ZTF18aayhylv,ZTF18aayhylv_20180612_P200_v2.ascii,53624145,0,0,0,0,0,0,0,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38,0.0219
600,ZTF18aayhylv,ZTF18aayhylv_20180621_P200_v1.ascii,53624146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6.63,0.4402
601,ZTF18aayhylv,ZTF18aayhylv_20180807_Keck1_v1.ascii,53624147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8.58,0.151
602,ZTF18aayhylv,ZTF18aayhylv_20190403_Keck1_v1.ascii,53624148,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0.1254
603,ZTF18aayhylv,ZTF18aayhylv_20190406_Keck1_v2.ascii,53624149,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0.5473
604,ZTF18aayiahw,ZTF18aayiahw_20180622_P60_v1.ascii,53624150,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.48,0.0591
605,ZTF18aayidfz,ZTF18aayidfz_20180612_P200_v1.ascii,53624151,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,0.0707
606,ZTF18aayivoq,ZTF18aayivoq_20180614_P60_v1.ascii,53624152,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0.0719
607,ZTF18aayivxm,ZTF18aayivxm_20180625_P60_v1.ascii,53624153,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26,0.0953
608,ZTF18aayjvve,ZTF18aayjvve_20180612_P60_v1.ascii,53624154,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21,0.0435
609,ZTF18aayjyub,ZTF18aayjyub_20180611_LT_v1.ascii,53624155,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.39,0.0321
610,ZTF18aayjyub,ZTF18aayjyub_20180611_P60_v1.ascii,53624156,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.68,0.0467
611,ZTF18aaykjei,ZTF18aaykjei_20180613_APO_v1.ascii,53624157,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,0.1114
612,ZTF18aaykjei,ZTF18aaykjei_20180619_P60_v1.ascii,53624158,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0.0984
613,ZTF18aaykjei,ZTF18aaykjei_20180626_P60_v1.ascii,53624159,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,0.4367
614,ZTF18aaykjei,ZTF18aaykjei_20180707_P60_v1.ascii,53624160,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0.1016
615,ZTF18aaykjei,ZTF18aaykjei_20180912_P200_v2.ascii,53624161,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10.99,0.096
616,ZTF18aaykjei,ZTF18aaykjei_20190524_P200_v1.ascii,53624162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5.98,0.0965
617,ZTF18aaykmzg,ZTF18aaykmzg_20180612_P60_v1.ascii,53624163,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74,0.0583
618,ZTF18aaylbjm,ZTF18aaylbjm_20180615_P60_v1.ascii,53624164,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71,0.0903
